,hotel_id,repeating_amenities_score
20280,90137,2
20281,55737,2
20282,93414,2
20283,12812,0
20284,14761,0
20285,682,0
20286,49316,0
20287,3545,0
20288,35841,0
20289,80431,2
20290,82965,2
20291,85477,2
20292,42580,2
20293,89541,2
20294,86267,2
20295,49451,0
20296,90770,2
20297,15352,0
20298,48849,2
20299,85367,2
20300,97163,2
20301,11468,0
20302,83514,0
20303,15774,2
20304,16246,0
20305,14283,0
20306,74325,0
20307,76218,2
20308,49777,0
20309,42594,0
20310,91195,2
20311,79534,2
20312,55442,2
20313,18024,0
20314,84439,0
20315,13524,0
20316,50981,2
20317,35093,0
20318,86079,2
20319,103176,2
20320,51226,0
20321,718,0
20322,40645,2
20323,18190,0
20324,102535,2
20325,48571,0
20326,37945,0
20327,40499,0
20328,85027,0
20329,104675,2
20330,82650,2
20331,43441,0
20332,91178,2
20333,47066,0
20334,87032,2
20335,97135,2
20336,15512,0
20337,2068,0
20338,59652,2
20339,42881,0
20340,41511,0
20341,56789,2
20342,41365,0
20343,87603,2
20344,97596,2
20345,42701,2
20346,83415,2
20347,14446,0
20348,76097,2
20349,48115,0
20350,91518,2
20351,86419,2
20352,39883,0
20353,94471,2
20354,38676,0
20355,91937,2
20356,84737,2
20357,232,0
20358,96685,2
20359,56477,0
20360,94300,2
20361,101646,2
20362,48402,0
20363,89524,2
20364,39703,0
20365,98800,2
20366,40468,0
20367,55726,0
20368,91600,2
20369,78457,0
20370,27297,0
20371,39582,0
20372,35557,0
20373,79807,0
20374,49755,2
20375,81441,2
20376,59028,0
20377,97582,2
20378,4729,0
20379,81438,2
20380,14438,0
20381,96603,2
20382,91327,2
20383,76063,2
20384,79683,2
20385,62352,0
20386,58274,2
20387,52916,0
20388,102861,2
20389,99998,2
20390,59298,0
20391,103573,2
20392,52711,0
20393,101058,2
20394,86537,2
20395,96454,2
20396,47356,0
20397,94899,2
20398,10261,0
20399,60676,0
20400,81154,2
20401,102093,2
20402,104661,2
20403,18322,2
20404,101936,2
20405,87744,2
20406,56913,2
20407,7595,2
20408,74280,2
20409,60645,0
20410,51555,2
20411,95689,2
20412,78797,2
20413,93872,2
20414,42293,0
20415,60648,0
20416,84006,2
20417,74595,2
20418,1576,0
20419,83989,2
20420,87457,2
20421,43207,2
20422,85792,2
20423,97017,2
20424,100285,2
20425,87150,2
20426,15526,0
20427,49192,0
20428,89679,2
20429,45879,0
20430,96412,2
20431,94654,2
20432,76519,2
20433,36035,0
20434,85381,2
20435,83429,2
20436,99112,2
20437,44200,0
20438,5671,0
20439,75945,2
20440,89215,2
20441,39427,0
20442,74137,2
20443,37754,0
20444,102850,2
20445,61421,2
20446,91625,2
20447,86678,2
20448,78316,2
20449,91051,2
20450,46782,0
20451,74865,2
20452,58707,0
20453,36744,0
20454,37163,2
20455,42406,0
20456,44037,0
20457,20296,2
20458,62940,0
20459,35709,0
20460,75343,2
20461,47651,0
20462,56342,2
20463,7266,0
20464,10118,0
20465,104197,2
20466,93425,2
20467,80271,2
20468,97720,2
20469,59475,0
20470,95363,2
20471,11777,0
20472,91968,2
20473,97627,2
20474,39101,2
20475,97315,2
20476,75045,2
20477,97734,2
20478,101809,2
20479,40940,0
20480,90551,2
20481,9510,0
20482,102400,2
20483,98485,2
20484,53335,0
20485,48838,0
20486,5927,0
20487,50025,0
20488,85809,2
20489,42091,2
20490,15310,0
20491,102380,2
20492,76370,2
20493,6802,2
20494,12224,0
20495,91639,2
20496,41790,0
20497,57970,0
20498,75523,2
20499,74134,2
20500,49918,2
20501,99416,2
20502,2496,0
20503,43891,0
20504,41396,2
20505,38955,2
20506,103159,2
20507,99576,0
20508,97607,2
20509,104504,2
20510,93875,2
20511,77863,2
20512,48880,0
20513,57264,2
20514,55006,2
20515,1427,0
20516,92553,2
20517,39402,0
20518,79652,0
20519,86242,2
20520,96851,2
20521,89580,0
20522,3404,0
20523,73217,2
20524,19225,2
20525,100341,2
20526,76969,2
20527,101638,0
20528,78305,0
20529,89364,2
20530,16398,2
20531,16716,0
20532,61275,0
20533,54553,2
20534,94201,2
20535,97773,2
20536,15228,0
20537,46467,0
20538,52573,2
20539,88928,2
20540,46028,0
20541,98811,2
20542,93127,2
20543,81933,2
20544,38257,0
20545,81292,2
20546,100608,2
20547,50978,0
20548,9060,2
20549,55878,2
20550,94775,2
20551,87156,2
20552,14477,0
20553,101345,2
20554,77408,2
20555,14601,2
20556,56505,2
20557,60999,2
20558,50635,0
20559,90005,2
20560,83663,0
20561,50503,2
20562,46914,2
20563,2603,0
20564,9375,0
20565,58136,2
20566,98499,2
20567,47218,0
20568,75028,2
20569,2032,0
20570,6093,0
20571,54542,2
20572,11327,0
20573,78333,2
20574,89378,2
20575,86706,2
20576,5030,0
20577,82636,2
20578,42555,2
20579,17149,0
20580,61700,0
20581,48557,0
20582,1742,0
20583,78915,0
20584,101036,2
20585,78358,2
20586,16097,0
20587,52863,0
20588,99275,0
20589,83092,0
20590,79492,2
20591,15211,0
20592,94466,2
20593,101202,2
20594,54688,0
20595,100887,2
20596,828,0
20597,82054,0
20598,8163,0
20599,89265,2
20600,85204,2
20601,58575,0
20602,49915,2
20603,15816,0
20604,20111,0
20605,101185,2
20606,88188,2
20607,58260,2
20608,61728,2
20609,82366,2
20610,41652,0
20611,98637,2
20612,55245,2
20613,45435,0
20614,85232,2
20615,98679,2
20616,27353,0
20617,95976,2
20618,80884,2
20619,39540,0
20620,82982,2
20621,1731,0
20622,997,0
20623,99261,2
20624,60552,0
20625,75636,2
20626,103424,2
20627,95037,2
20628,87153,2
20629,96398,2
20630,2355,2
20631,5508,0
20632,92961,2
20633,85353,2
20634,92525,2
20635,52449,2
20636,61289,0
20637,58884,2
20638,55864,2
20639,11004,0
20640,52905,0
20641,74432,2
20642,45691,2
20643,81894,0
20644,50801,0
20645,75498,2
20646,39146,0
20647,75180,2
20648,3989,0
20649,90562,2
20650,87600,2
20651,78440,2
20652,37056,0
20653,85044,2
20654,49589,2
20655,101373,2
20656,43621,2
20657,17163,0
20658,90607,2
20659,10444,0
20660,102844,2
20661,84630,0
20662,62777,0
20663,14902,0
20664,104048,2
20665,4290,0
20666,40808,2
20667,48247,2
20668,99860,2
20669,39118,0
20670,98665,2
20671,43314,0
20672,58291,2
20673,61303,0
20674,97911,0
20675,5778,0
20676,35993,0
20677,74736,2
20678,90700,2
20679,90250,2
20680,42279,2
20681,76384,0
20682,96972,2
20683,87128,2
20684,54404,2
20685,49493,0
20686,84318,2
20687,77242,0
20688,39278,0
20689,10576,0
20690,98662,2
20691,47488,0
20692,35259,2
20693,85935,2
20694,88315,2
20695,95667,2
20696,16255,0
20697,80389,2
20698,76356,2
20699,41525,0
20700,8177,0
20701,85834,0
20702,7423,0
20703,57371,0
20704,82808,2
20705,89566,2
20706,3871,0
20707,41354,0
20708,89555,2
20709,6065,0
20710,60088,0
20711,51870,0
20712,40198,0
20713,98842,2
20714,41998,0
20715,81590,2
20716,98507,2
20717,47654,0
20718,75622,0
20719,96291,0
20720,103151,2
20721,49015,2
20722,97745,2
20723,102681,2
20724,92986,0
20725,59064,0
20726,52286,0
20727,15664,2
20728,75492,2
20729,96572,2
20730,103722,2
20731,99087,2
20732,87181,2
20733,83744,2
20734,90916,2
20735,98049,2
20736,27347,0
20737,48579,2
20738,83213,2
20739,48720,0
20740,45429,2
20741,54210,0
20742,47035,2
20743,95664,2
20744,48863,0
20745,60049,2
20746,53608,2
20747,73521,2
20748,45550,0
20749,101348,2
20750,91054,2
20751,101784,2
20752,4754,0
20753,3418,0
20754,1129,0
20755,46754,2
20756,37796,0
20757,47522,0
20758,73203,2
20759,86869,2
20760,101958,2
20761,38055,0
20762,58114,2
20763,90115,2
20764,41705,0
20765,51662,0
20766,54362,0
20767,1582,0
20768,36730,0
20769,99700,2
20770,5162,0
20771,74719,0
20772,102574,2
20773,98088,0
20774,104689,2
20775,78482,2
20776,99520,2
20777,48540,0
20778,55751,2
20779,9772,0
20780,17627,0
20781,817,0
20782,99708,2
20783,37672,0
20784,85066,2
20785,86104,2
20786,95979,2
20787,47955,2
20788,2915,0
20789,41818,0
20790,89108,2
20791,59191,2
20792,583,0
20793,61725,0
20794,15490,0
20795,13881,0
20796,103173,2
20797,43058,0
20798,6079,0
20799,104639,2
20800,56792,2
20801,9038,0
20802,11642,0
20803,95951,2
20804,98814,2
20805,15065,0
20806,50227,0
20807,94747,2
20808,92522,2
20809,1739,0
20810,102113,2
20811,4999,0
20812,98198,2
20813,78606,0
20814,37318,0
20815,6827,0
20816,82653,2
20817,59461,2
20818,7170,0
20819,53363,2
20820,80158,2
20821,92230,2
20822,89400,2
20823,98052,2
20824,75335,2
20825,61548,0
20826,76502,2
20827,75023,2
20828,80226,0
20829,101171,2
20830,86841,2
20831,52615,2
20832,84009,2
20833,13701,0
20834,7319,0
20835,47367,0
20836,96716,2
20837,45851,0
20838,15965,0
20839,88025,2
20840,88045,2
20841,9240,0
20842,95239,2
20843,14140,0
20844,89814,2
20845,84000,0
20846,96409,2
20847,74429,0
20848,38555,0
20849,76229,0
20850,9209,0
20851,4130,0
20852,86993,0
20853,85980,2
20854,52452,2
20855,89850,2
20856,35858,2
20857,91043,2
20858,74722,0
20859,55307,2
20860,15048,2
20861,37169,0
20862,36584,0
20863,53493,2
20864,17762,0
20865,88230,2
20866,87879,2
20867,100923,2
20868,101688,2
20869,93687,2
20870,81168,2
20871,40178,0
20872,8903,0
20873,56938,2
20874,44954,0
20875,93017,2
20876,53791,2
20877,3500,0
20878,102723,2
20879,36021,0
20880,83896,0
20881,41064,0
20882,7415,0
20883,47336,0
20884,102538,2
20885,103120,2
20886,78904,2
20887,73560,2
20888,12067,0
20889,41815,0
20890,85640,2
20891,52736,2
20892,98074,2
20893,97759,2
20894,85665,2
20895,37464,0
20896,73822,2
20897,60971,2
20898,91352,0
20899,5370,0
20900,81902,2
20901,99984,2
20902,41860,0
20903,91338,2
20904,101053,2
20905,38409,0
20906,87595,2
20907,85463,2
20908,87617,2
20909,41534,0
20910,54716,2
20911,91504,2
20912,79500,0
20913,36103,0
20914,11164,0
20915,90129,2
20916,46000,2
20917,95692,2
20918,41255,0
20919,104318,2
20920,56800,0
20921,101621,2
20922,46768,0
20923,96440,2
20924,78943,2
20925,94021,2
20926,5151,0
20927,57498,0
20928,2653,0
20929,41559,0
20930,79365,2
20931,45117,0
20932,95515,2
20933,7904,0
20934,55571,2
20935,46920,0
20936,35090,0
20937,50939,2
20938,40631,0
20939,76207,2
20940,13560,0
20941,16837,0
20942,77444,2
20943,88042,0
20944,73504,2
20945,37821,0
20946,54677,2
20947,87752,2
20948,103145,0
20949,100926,2
20950,92851,2
20951,102234,2
20952,49600,0
20953,1137,0
20954,8003,0
20955,76955,2
20956,87001,2
20957,11766,0
20958,77557,2
20959,102110,2
20960,27325,0
20961,81714,2
20962,88337,2
20963,88794,2
20964,100469,2
20965,86522,2
20966,98815,2
20967,76065,0
20968,81476,0
20969,83411,0
20970,37204,2
20971,57817,0
20972,102432,2
20973,74875,2
20974,8482,0
20975,46733,0
20976,96298,2
20977,90760,2
20978,58402,2
20979,88943,2
20980,85183,2
20981,20295,2
20982,93573,0
20983,79662,2
20984,82826,2
20985,101642,2
20986,80551,0
20987,40132,0
20988,98236,2
20989,49295,2
20990,9357,0
20991,14760,0
20992,76973,2
20993,80863,2
20994,100427,2
20995,79659,2
20996,61566,2
20997,51697,0
20998,60835,2
20999,77465,2
21000,82632,0
21001,50985,0
21002,88007,2
21003,61715,2
21004,44384,0
21005,97482,2
21006,74577,2
21007,42559,0
21008,42261,0
21009,35677,0
21010,45737,0
21011,60992,0
21012,86235,2
21013,97347,2
21014,54979,2
21015,76537,2
21016,2933,0
21017,35862,2
21018,59178,2
21019,37949,0
21020,42449,0
21021,89250,0
21022,48696,0
21023,86693,2
21024,58253,0
21025,13815,0
21026,98984,2
21027,92830,2
21028,85172,2
21029,46924,0
21030,42598,0
21031,45284,0
21032,18188,0
21033,17457,0
21034,85962,2
21035,62770,2
21036,81628,2
21037,100933,2
21038,91328,2
21039,38534,0
21040,89531,2
21041,37024,0
21042,77420,2
21043,5321,0
21044,13702,0
21045,7720,0
21046,62607,0
21047,20126,0
21048,10271,0
21049,3698,0
21050,81777,2
21051,90254,0
21052,56006,2
21053,89669,2
21054,82207,2
21055,46893,0
21056,79386,2
21057,52735,2
21058,94144,2
21059,103743,2
21060,104488,2
21061,6246,0
21062,78762,2
21063,78202,2
21064,101479,2
21065,50305,0
21066,96444,2
21067,37789,2
21068,970,0
21069,89393,2
21070,75938,2
21071,77274,2
21072,75187,2
21073,100008,2
21074,14912,0
21075,95682,2
21076,102666,2
21077,76214,2
21078,57977,0
21079,58458,0
21080,11348,0
21081,96079,2
21082,849,0
21083,81313,2
21084,83684,2
21085,84283,2
21086,7681,0
21087,6061,0
21088,15210,0
21089,52442,2
21090,38714,0
21091,95204,2
21092,50049,0
21093,87472,2
21094,5040,0
21095,80669,2
21096,86384,2
21097,39153,2
21098,60942,0
21099,88932,2
21100,43802,2
21101,36897,2
21102,17553,0
21103,47031,0
21104,102854,2
21105,711,0
21106,59330,2
21107,61718,2
21108,60371,0
21109,97578,2
21110,44947,0
21111,88336,2
21112,92957,2
21113,96579,0
21114,52906,0
21115,74605,2
21116,45256,2
21117,74467,2
21118,5211,0
21119,39150,2
21120,18354,0
21121,61403,2
21122,99580,2
21123,42404,0
21124,75640,2
21125,76830,0
21126,40447,0
21127,36312,0
21128,74602,0
21129,53168,2
21130,61839,2
21131,89559,0
21132,40635,2
21133,55134,2
21134,51680,0
21135,6837,0
21136,101060,2
21137,39097,0
21138,15348,2
21139,53494,2
21140,57412,2
21141,103726,2
21142,96866,2
21143,55021,0
21144,82671,2
21145,46190,2
21146,101338,2
21147,88808,2
21148,39167,2
21149,75924,2
21150,85920,2
21151,102404,2
21152,81887,2
21153,91314,2
21154,93407,2
21155,46882,0
21156,75935,2
21157,50673,2
21158,81459,2
21159,80264,0
21160,61856,0
21161,95094,2
21162,47956,2
21163,19693,0
21164,50482,0
21165,59198,2
21166,2210,0
21167,92206,2
21168,48232,0
21169,1710,0
21170,92110,2
21171,82933,2
21172,79350,2
21173,38562,2
21174,91309,2
21175,84016,2
21176,55457,2
21177,98506,2
21178,100784,2
21179,2036,0
21180,83096,2
21181,49765,2
21182,54068,2
21183,86378,2
21184,94470,2
21185,78613,2
21186,4570,0
21187,104491,2
21188,7571,0
21189,76079,2
21190,73224,2
21191,85343,0
21192,97935,2
21193,45841,2
21194,91199,2
21195,2334,0
21196,96855,2
21197,45996,0
21198,92850,2
21199,94374,2
21200,57837,2
21201,87143,2
21202,51871,2
21203,17896,2
21204,58855,2
21205,85467,0
21206,76993,2
21207,103619,2
21208,6196,0
21209,101487,2
21210,56059,2
21211,12645,0
21212,78323,0
21213,103031,2
21214,49486,0
21215,11033,0
21216,50170,0
21217,62725,0
21218,39589,0
21219,1597,0
21220,99215,0
21221,52597,2
21222,714,0
21223,89984,2
21224,103155,2
21225,93885,2
21226,59288,0
21227,94307,2
21228,79974,2
21229,94650,2
21230,47506,0
21231,95373,2
21232,55142,2
21233,73103,2
21234,53635,2
21235,58565,2
21236,95983,2
21237,103588,2
21238,103782,2
21239,82649,2
21240,7543,0
21241,97181,2
21242,77257,2
21243,94903,2
21244,46148,2
21245,58720,0
21246,74397,2
21247,1575,0
21248,53950,2
21249,95502,2
21250,20129,2
21251,44221,0
21252,15224,0
21253,15640,0
21254,48572,2
21255,38211,0
21256,94158,2
21257,57274,0
21258,88783,2
21259,92383,2
21260,3704,0
21261,59150,2
21262,12808,0
21263,554,0
21264,47034,0
21265,91770,0
21266,51092,0
21267,77232,2
21268,7911,0
21269,89998,2
21270,38073,2
21271,6702,0
21272,55474,0
21273,42711,0
21274,50004,0
21275,45096,0
21276,20149,0
21277,79077,2
21278,96571,2
21279,49607,0
21280,3960,0
21281,84913,0
21282,100345,2
21283,53196,2
21284,57041,2
21285,94779,2
21286,88634,2
21287,94644,2
21288,82224,0
21289,43619,0
21290,95069,2
21291,50386,0
21292,48437,0
21293,38962,2
21294,92521,0
21295,89832,2
21296,2759,0
21297,53621,2
21298,60655,2
21299,58728,2
21300,17744,0
21301,4719,0
21302,75623,2
21303,37184,0
21304,60669,2
21305,98945,2
21306,48122,0
21307,11047,0
21308,91196,2
21309,51244,2
21310,17308,0
21311,74113,2
21312,49174,2
21313,93601,2
21314,8159,0
21315,88673,2
21316,59755,2
21317,54366,2
21318,52313,2
21319,85062,0
21320,47945,0
21321,11444,0
21322,88499,2
21323,36861,2
21324,80579,2
21325,6519,0
21326,41783,0
21327,91781,2
21328,90842,0
21329,54093,2
21330,20118,0
21331,89987,2
21332,102851,2
21333,91607,2
21334,82044,0
21335,77108,0
21336,58706,0
21337,62348,2
21338,98070,2
21339,96844,2
21340,48235,0
21341,86817,2
21342,12684,0
21343,75620,2
21344,81051,2
21345,41344,2
21346,101631,2
21347,86207,2
21348,77398,0
21349,89548,2
21350,101650,2
21351,43012,0
21352,75204,2
21353,93432,2
21354,59457,2
21355,79634,2
21356,5346,0
21357,16720,0
21358,53671,2
21359,91649,2
21360,48873,2
21361,43937,0
21362,10288,0
21363,40486,0
21364,973,0
21365,76349,2
21366,16529,0
21367,76515,2
21368,5360,0
21369,52459,0
21370,86873,2
21371,96689,2
21372,82809,2
21373,264,0
21374,46755,0
21375,15232,0
21376,1766,0
21377,46921,0
21378,94442,2
21379,4162,0
21380,74138,2
21381,89438,2
21382,79336,2
21383,61445,2
21384,92071,2
21385,13885,0
21386,46024,0
21387,95508,2
21388,92971,2
21389,97780,2
21390,15533,0
21391,97114,2
21392,89230,2
21393,102556,2
21394,78793,2
21395,42863,0
21396,94484,2
21397,53154,0
21398,88769,2
21399,18512,0
21400,13992,0
21401,84432,2
21402,47813,0
21403,89388,2
21404,79060,2
21405,244,0
21406,99870,2
21407,37786,0
21408,2075,0
21409,7748,0
21410,74574,2
21411,51843,2
21412,95238,2
21413,74436,2
21414,4131,0
21415,62891,2
21416,697,0
21417,92833,2
21418,102081,2
21419,98374,2
21420,95955,0
21421,52605,2
21422,1735,0
21423,55286,2
21424,87309,2
21425,93283,2
21426,35415,2
21427,76101,2
21428,98202,2
21429,59327,2
21430,93424,2
21431,104637,2
21432,75786,0
21433,1904,0
21434,43147,0
21435,1437,0
21436,95806,0
21437,239,0
21438,14602,0
21439,83830,2
21440,59142,2
21441,40008,0
21442,84587,0
21443,77094,2
21444,18374,2
21445,57519,2
21446,61977,2
21447,94774,2
21448,83386,2
21449,92968,2
21450,36765,0
21451,57834,0
21452,45000,0
21453,81752,2
21454,53919,2
21455,82064,2
21456,80106,2
21457,104640,2
21458,89978,2
21459,55446,0
21460,19353,0
21461,92217,2
21462,73857,2
21463,51286,2
21464,78191,0
21465,53334,0
21466,79828,2
21467,55128,2
21468,45712,0
21469,95834,2
21470,62753,2
21471,59642,2
21472,18053,0
21473,104508,2
21474,15384,0
21475,76048,2
21476,36290,2
21477,86249,2
21478,10558,0
21479,52431,2
21480,80714,2
21481,13117,0
21482,98953,2
21483,9697,0
21484,84,0
21485,5653,0
21486,95539,2
21487,92695,2
21488,103917,2
21489,101234,2
21490,42697,2
21491,45439,0
21492,3414,0
21493,56765,0
21494,100767,2
21495,98818,2
21496,43934,2
21497,84761,2
21498,59322,2
21499,48409,2
21500,57235,2
21501,19229,2
21502,7003,0
21503,19977,0
21504,9211,0
21505,5605,0
21506,96121,2
21507,90746,2
21508,42877,0
21509,75921,2
21510,40298,0
21511,74726,2
21512,73840,2
21513,100781,2
21514,92248,2
21515,15657,0
21516,77589,2
21517,78630,0
21518,53185,0
21519,96433,2
21520,92369,2
21521,13255,0
21522,58104,2
21523,38700,0
21524,41521,2
21525,90122,2
21526,5023,0
21527,86688,2
21528,104027,2
21529,53792,0
21530,55443,2
21531,14867,0
21532,103439,2
21533,101968,2
21534,81352,2
21535,84626,2
21536,52324,0
21537,6972,0
21538,52420,0
21539,46775,0
21540,46606,2
21541,15038,0
21542,91320,2
21543,74591,2
21544,18776,0
21545,74723,2
21546,43912,0
21547,79226,2
21548,52276,2
21549,78326,0
21550,13719,0
21551,90873,2
21552,47070,0
21553,85349,2
21554,44806,0
21555,94304,2
21556,99544,2
21557,43459,0
21558,88659,2
21559,74754,2
21560,47208,0
21561,83408,2
21562,42871,0
21563,20160,0
21564,54071,2
21565,58107,2
21566,90594,2
21567,94293,2
21568,2050,0
21569,20289,0
21570,40500,0
21571,15643,0
21572,78610,0
21573,101217,2
21574,79499,0
21575,37783,0
21576,48991,0
21577,102244,2
21578,85630,2
21579,77142,2
21580,103467,0
21581,103138,2
21582,91624,2
21583,94360,2
21584,61569,0
21585,53674,2
21586,46907,2
21587,102269,2
21588,19381,2
21589,94498,2
21590,73556,2
21591,87292,2
21592,50932,0
21593,84322,2
21594,7149,0
21595,100317,2
21596,53356,2
21597,75595,2
21598,77440,2
21599,27357,0
21600,43785,2
21601,42562,2
21602,16518,0
21603,96281,2
21604,3957,0
21605,38098,0
21606,79800,2
21607,1423,0
21608,90898,2
21609,75027,0
21610,53604,2
21611,14771,0
21612,75055,2
21613,15522,0
21614,78340,2
21615,82784,0
21616,97316,2
21617,14155,0
21618,19406,0
21619,62148,2
21620,43479,2
21621,102702,2
21622,83563,2
21623,6516,0
21624,104345,2
21625,87000,2
21626,89815,2
21627,35497,0
21628,85605,0
21629,9343,0
21630,79836,2
21631,35103,0
21632,92192,2
21633,50071,2
21634,62019,0
21635,58306,2
21636,98042,2
21637,2621,0
21638,88038,2
21639,104322,2
21640,48862,0
21641,44685,0
21642,100947,2
21643,1600,0
21644,36726,2
21645,82494,2
21646,59628,2
21647,58157,2
21648,98073,2
21649,97465,2
21650,14619,2
21651,80739,0
21652,56453,2
21653,83549,2
21654,55609,0
21655,83996,2
21656,102241,2
21657,45875,0
21658,75021,2
21659,77578,0
21660,49734,2
21661,59043,2
21662,88904,2
21663,81133,2
21664,101206,2
21665,90130,2
21666,18638,2
21667,53058,2
21668,43948,0
21669,93857,2
21670,76197,2
21671,15508,0
21672,62323,0
21673,53047,2
21674,104232,2
21675,45864,0
21676,10566,0
21677,91362,2
21678,103611,2
21679,16082,0
21680,58090,0
21681,76388,0
21682,41220,0
21683,86713,0
21684,44528,0
21685,97142,2
21686,1001,0
21687,53210,2
21688,10555,0
21689,100413,2
21690,17747,0
21691,62773,0
21692,17454,0
21693,98914,2
21694,14903,0
21695,62179,0
21696,85045,2
21697,83521,0
21698,103428,2
21699,15820,0
21700,85973,2
21701,92667,2
21702,48395,2
21703,47239,0
21704,5791,0
21705,45301,2
21706,2801,0
21707,94186,2
21708,87011,2
21709,36627,0
21710,92088,2
21711,55435,2
21712,1125,0
21713,73230,2
21714,93567,2
21715,99735,2
21716,100905,2
21717,49160,0
21718,12397,0
21719,38976,2
21720,99552,2
21721,48848,2
21722,79389,2
21723,53016,0
21724,90271,2
21725,50521,0
21726,50777,2
21727,62441,0
21728,61878,2
21729,56484,2
21730,46747,2
21731,48412,0
21732,104013,2
21733,99867,2
21734,9520,0
21735,84010,2
21736,77285,2
21737,16560,0
21738,2185,0
21739,5338,0
21740,93865,2
21741,2182,0
21742,35511,0
21743,56647,0
21744,37513,0
21745,85622,2
21746,98804,2
21747,55750,2
21748,82947,2
21749,8485,0
21750,90116,2
21751,13733,0
21752,101957,2
21753,89537,2
21754,83968,2
21755,48550,2
21756,92819,2
21757,47807,0
21758,79966,2
21759,94183,2
21760,104190,2
21761,87149,2
21762,835,0
21763,74411,0
21764,54276,2
21765,45734,0
21766,60492,0
21767,38512,2
21768,90569,2
21769,98360,0
21770,7110,0
21771,41206,0
21772,57806,2
21773,48136,0
21774,51421,0
21775,61991,0
21776,93559,2
21777,89219,2
21778,101358,2
21779,8046,0
21780,46612,2
21781,93294,2
21782,46187,0
21783,78337,2
21784,45726,0
21785,99409,2
21786,82525,0
21787,99845,2
21788,91331,2
21789,89357,2
21790,89846,2
21791,100646,2
21792,89081,2
21793,18520,0
21794,82362,2
21795,48668,2
21796,57097,0
21797,58171,0
21798,41077,0
21799,94765,2
21800,83394,2
21801,97949,2
21802,103920,2
21803,45751,2
21804,38990,2
21805,81639,0
21806,79358,2
21807,82646,2
21808,90279,2
21809,60053,0
21810,98368,2
21811,92057,2
21812,11638,0
21813,90856,2
21814,44837,2
21815,1395,0
21816,18633,2
21817,100759,2
21818,93120,2
21819,39561,2
21820,57370,2
21821,97631,2
21822,57094,2
21823,96402,2
21824,81366,0
21825,90586,0
21826,46761,0
21827,17879,0
21828,47363,0
21829,81586,2
21830,14293,0
21831,76416,0
21832,98666,2
21833,103931,2
21834,52448,2
21835,93280,2
21836,1603,0
21837,57083,2
21838,88631,2
21839,88060,2
21840,53781,0
21841,59302,2
21842,76087,2
21843,42719,0
21844,93739,2
21845,89042,2
21846,104030,2
21847,13396,0
21848,83290,2
21849,57069,2
21850,79825,2
21851,93730,2
21852,97443,2
21853,59049,2
21854,83557,0
21855,43639,0
21856,96737,2
21857,99080,2
21858,101946,2
21859,78908,0
21860,79651,2
21861,90718,2
21862,18613,0
21863,96419,2
21864,5158,0
21865,83397,2
21866,96256,2
21867,3127,0
21868,551,0
21869,41088,0
21870,78478,2
21871,90437,2
21872,89551,2
21873,59766,0
21874,48100,0
21875,46584,0
21876,55584,2
21877,99077,2
21878,38675,0
21879,43335,0
21880,86069,2
21881,55747,2
21882,95986,2
21883,88780,2
21884,73553,2
21885,45889,0
21886,60801,2
21887,58267,0
21888,2655,0
21889,11334,0
21890,76360,0
21891,60995,0
21892,100160,2
21893,13112,0
21894,61113,2
21895,88482,2
21896,9661,0
21897,12805,0
21898,9112,0
21899,88623,2
21900,10001,2
21901,9824,0
21902,89697,2
21903,82514,2
21904,13562,0
21905,91497,2
21906,81161,0
21907,58692,2
21908,100151,2
21909,94605,2
21910,93415,2
21911,42441,2
21912,87886,2
21913,79496,0
21914,98095,2
21915,18627,2
21916,62452,2
21917,60528,0
21918,95491,0
21919,99282,2
21920,99378,2
21921,102064,2
21922,92386,2
21923,86083,2
21924,75626,0
21925,9644,2
21926,62604,2
21927,54841,0
21928,47056,2
21929,57218,2
21930,100885,2
21931,82660,2
21932,61743,2
21933,93840,2
21934,104044,2
21935,76222,2
21936,807,0
21937,5636,0
21938,85076,0
21939,95218,2
21940,83872,0
21941,84750,2
21942,91629,2
21943,95823,2
21944,81299,0
21945,56807,2
21946,35376,0
21947,85509,2
21948,84477,2
21949,47183,0
21950,42733,0
21951,36740,0
21952,7568,0
21953,104522,2
21954,96416,2
21955,99147,2
21956,83242,2
21957,59645,0
21958,38526,0
21959,96295,2
21960,86710,0
21961,88651,2
21962,58405,0
21963,79088,2
21964,12074,0
21965,87267,2
21966,43023,0
21967,15221,0
21968,15632,0
21969,81884,0
21970,101029,2
21971,47942,0
21972,97606,0
21973,49019,0
21974,60095,2
21975,55921,2
21976,44536,2
21977,75350,2
21978,78621,0
21979,59333,2
21980,58582,2
21981,100866,2
21982,44798,0
21983,91168,2
21984,12386,0
21985,1628,0
21986,99988,2
21987,88974,2
21988,37173,2
21989,94166,2
21990,97648,2
21991,97184,2
21992,46035,0
21993,44359,0
21994,95381,2
21995,62303,0
21996,4421,0
21997,90434,2
21998,89244,2
21999,17429,0
22000,8468,0
22001,3687,0
22002,5366,0
22003,101805,2
22004,8634,0
22005,76979,2
22006,104336,2
22007,12054,0
22008,15933,0
22009,5810,0
22010,78624,2
22011,12631,0
22012,44663,0
22013,101780,2
22014,52870,2
22015,74917,2
22016,101330,2
22017,79212,0
22018,75795,2
22019,100739,2
22020,5926,0
22021,44390,0
22022,3518,0
22023,2525,0
22024,95229,2
22025,87118,2
22026,88493,2
22027,101181,2
22028,11458,0
22029,83237,0
