,hotel_id,no_of_ratings
21496,94254,0
21497,90831,3
21498,101882,0
21499,89045,0
21500,88137,11
21501,88615,0
21502,73931,349
21503,77972,0
21504,90089,57
21505,97275,0
21506,79193,312
21507,91287,20
21508,80062,167
21509,41176,63
21510,95638,0
21511,60051,399
21512,94125,0
21513,98197,0
21514,103856,0
21515,55725,446
21516,80225,46
21517,92499,0
21518,99058,0
21519,76167,183
21520,73599,310
21521,99072,0
21522,93967,0
21523,89504,0
21524,96833,0
21525,79927,21
21526,83648,108
21527,827,320
21528,83223,0
21529,78864,498
21530,92052,0
21531,90975,7
21532,88460,0
21533,99508,0
21534,102357,0
21535,95348,0
21536,95919,0
21537,84731,53
21538,73914,375
21539,44475,46
21540,90210,42
21541,39854,389
21542,85136,163
21543,78574,127
21544,73616,235
21545,103448,0
21546,85788,53
21547,75576,274
21548,92910,0
21549,60307,81
21550,99044,0
21551,16054,335
21552,98293,0
21553,80388,199
21554,89948,42
21555,41024,314
21556,101879,1
21557,101620,0
21558,84998,186
21559,82135,4
21560,101769,2
21561,59131,230
21562,79207,28
21563,102368,0
21564,90359,12
21565,60023,0
21566,76172,27
21567,103133,0
21568,80402,220
21569,83690,280
21570,91284,0
21571,89976,63
21572,54921,246
21573,79885,41
21574,60467,40
21575,78605,94
21576,99820,0
21577,89332,19
21578,103119,0
21579,98917,0
21580,89211,9
21581,85296,39
21582,89813,1
21583,97736,0
21584,89203,12
21585,86936,26
21586,95652,0
21587,93509,3
21588,47434,249
21589,89661,47
21590,101730,0
21591,103870,0
21592,52859,209
21593,93714,0
21594,41190,19
21595,58386,482
21596,49996,0
21597,77528,99
21598,84073,164
21599,77517,12
21600,87099,22
21601,5876,0
21602,49124,360
21603,53287,292
21604,99677,0
21605,94741,0
21606,75331,34
21607,43153,142
21608,92021,26
21609,78580,472
21610,103980,0
21611,90260,0
21612,77666,52
21613,83516,136
21614,80211,115
21615,83046,15
21616,76923,367
21617,103538,2
21618,97882,0
21619,47771,28
21620,77539,280
21621,84573,19
21622,75289,77
21623,97860,0
21624,104025,7
21625,61789,26
21626,77404,487
21627,61221,455
21628,58529,144
21629,56406,460
21630,103285,0
21631,87237,13
21632,96780,0
21633,81575,269
21634,55109,256
21635,78768,148
21636,91152,0
21637,57337,58
21638,18420,227
21639,51332,196
21640,104433,0
21641,58819,7
21642,49602,497
21643,78282,118
21644,59865,153
21645,85476,280
21646,91911,2
21647,81384,0
21648,86182,84
21649,82762,44
21650,91450,50
21651,47316,122
21652,90539,0
21653,99089,0
21654,8151,31
21655,79342,96
21656,75894,161
21657,37849,68
21658,97567,0
21659,97123,0
21660,98459,0
21661,77832,108
21662,55385,485
21663,88002,0
21664,92811,5
21665,46570,227
21666,98169,2
21667,76653,82
21668,92024,5
21669,59145,24
21670,102326,0
21671,97390,0
21672,55683,98
21673,38369,128
21674,85040,92
21675,53599,182
21676,95939,0
21677,59896,247
21678,101904,0
21679,95213,2
21680,73751,156
21681,90710,14
21682,76791,181
21683,50907,0
21684,46725,101
21685,79041,69
21686,2191,1
21687,83538,16
21688,98161,0
21689,102188,0
21690,56707,13
21691,92187,0
21692,94575,0
21693,103735,0
21694,60346,320
21695,104295,0
21696,46300,98
21697,50786,0
21698,78740,18
21699,104306,6
21700,102211,0
21701,92510,10
21702,74119,171
21703,90724,1
21704,89940,30
21705,88289,0
21706,54074,145
21707,90277,2
21708,51641,329
21709,103862,24
21710,74974,30
21711,87259,51
21712,87889,36
21713,51647,311
21714,58408,245
21715,48671,22
21716,77061,4
21717,57317,36
21718,100546,0
21719,44461,329
21720,18594,25
21721,39415,23
21722,43280,14
21723,82492,0
21724,100259,0
21725,93081,0
21726,52851,38
21727,61814,150
21728,4211,0
21729,54063,308
21730,76926,0
21731,92488,1
21732,81125,0
21733,47476,3
21734,96507,0
21735,88750,2
21736,92789,1
21737,81553,9
21738,102017,10
21739,100993,0
21740,104008,0
21741,83665,23
21742,100596,0
21743,59885,398
21744,9774,498
21745,104171,0
21746,46857,23
21747,49706,230
21748,52387,178
21749,86036,96
21750,103704,0
21751,76451,160
21752,94161,0
21753,76026,44
21754,87124,242
21755,88272,3
21756,54195,424
21757,50457,393
21758,91270,0
21759,73031,147
21760,103516,0
21761,97404,0
21762,77255,96
21763,90578,168
21764,100681,0
21765,49684,349
21766,45701,189
21767,96386,0
21768,82776,60
21769,104447,0
21770,76203,15
21771,86812,0
21772,101741,0
21773,59564,201
21774,99097,0
21775,90097,2
21776,96808,2
21777,98467,0
21778,104458,0
21779,85597,20
21780,50010,66
21781,100121,0
21782,99533,0
21783,90550,17
21784,86359,16
21785,53579,169
21786,377,0
21787,87985,52
21788,44171,29
21789,15163,453
21790,101758,0
21791,56743,7
21792,100847,0
21793,61682,44
21794,81876,115
21795,99983,0
21796,15610,0
21797,104182,0
21798,90547,40
21799,85603,76
21800,99654,0
21801,96521,1
21802,92474,1
21803,89619,20
21804,79632,397
21805,60183,15
21806,101485,0
21807,89639,9
21808,46286,395
21809,60796,116
21810,60644,25
21811,88573,69
21812,96687,0
21813,90671,4
21814,62090,155
21815,82793,123
21816,60605,110
21817,88325,235
21818,98605,0
21819,40875,328
21820,96712,1
21821,84559,0
21822,103105,0
21823,73202,164
21824,93098,0
21825,89062,130
21826,83949,439
21827,14834,0
21828,97992,0
21829,85009,106
21830,53602,133
21831,97899,27
21832,82160,0
21833,41944,96
21834,55250,166
21835,103541,0
21836,49234,42
21837,97134,0
21838,88899,28
21839,99685,0
21840,18487,316
21841,2315,89
21842,90252,0
21843,94586,0
21844,104618,0
21845,89675,0
21846,102832,0
21847,58996,141
21848,49878,124
21849,92173,0
21850,90086,21
21851,80487,360
21852,94710,0
21853,89498,21
21854,81589,30
21855,99629,0
21856,93846,41
21857,96825,0
21858,85310,33
21859,101606,0
21860,95146,0
21861,58414,373
21862,85774,124
21863,58071,15
21864,54825,1
21865,76504,159
21866,56476,74
21867,90685,4
21868,79452,78
21869,94136,0
21870,95019,0
21871,15776,215
21872,39092,309
21873,47313,97
21874,85302,0
21875,52707,38
21876,78411,41
21877,54156,38
21878,53132,19
21879,74403,311
21880,50938,474
21881,58673,230
21882,92786,73
21883,82205,24
21884,87988,227
21885,324,15
21886,84562,0
21887,94448,0
21888,54358,153
21889,16344,405
21890,82318,95
21891,94268,0
21892,78737,78
21893,88626,380
21894,85749,353
21895,18555,443
21896,95472,0
21897,103080,0
21898,79013,83
21899,41637,296
21900,88432,1
21901,49985,5
21902,94150,1
21903,95334,0
21904,75607,0
21905,41314,269
21906,83800,466
21907,77964,357
21908,53897,33
21909,89054,0
21910,84410,61
21911,77947,1
21912,89352,0
21913,77238,270
21914,101142,0
21915,97871,0
21916,88013,1
21917,97421,1
21918,96074,1
21919,93824,0
21920,99207,0
21921,76195,209
21922,101170,0
21923,98183,0
21924,79317,120
21925,101018,0
21926,83817,95
21927,93852,23
21928,93562,21
21929,85327,21
21930,45963,0
21931,86773,1
21932,83673,38
21933,99497,3
21934,104497,4
21935,100551,0
21936,39103,57
21937,39528,284
21938,86953,24
21939,93275,0
21940,88733,0
21941,76181,20
21942,100689,1
21943,74552,110
21944,92617,9
21945,61207,489
21946,49248,210
21947,94580,0
21948,102073,0
21949,102669,0
21950,51239,36
21951,98017,1
21952,60782,81
21953,104717,1
21954,74696,131
21955,97117,0
21956,97573,6
21957,95452,1
21958,58231,79
21959,100082,0
21960,99536,0
21961,97286,0
21962,61224,132
21963,4382,87
21964,54181,294
21965,90083,31
21966,104309,0
21967,54319,313
21968,49082,195
21969,100582,0
21970,78861,45
21971,74527,13
21972,92645,0
21973,79795,78
21974,92648,0
21975,5164,285
21976,38937,433
21977,91762,10
21978,923,116
21979,80518,9
21980,99075,0
21981,52398,321
21982,97410,0
21983,99986,0
21984,90980,0
21985,12460,280
21986,79601,13
21987,54057,115
21988,78566,0
21989,84399,1
21990,3541,452
21991,85203,3
21992,58695,20
21993,74381,444
21994,89644,22
21995,50910,199
21996,58113,70
21997,14710,125
21998,46427,9
21999,97885,0
22000,92145,0
22001,12463,109
22002,91290,7
22003,94462,1
22004,97289,2
22005,62422,365
22006,89937,0
22007,90235,10
22008,94881,0
22009,95784,1
22010,5547,208
22011,76667,8
22012,48196,0
22013,38366,3
22014,94583,1
22015,57787,127
22016,89782,0
22017,1713,126
22018,79016,117
22019,83963,64
22020,76788,19
22021,76915,0
22022,80363,32
22023,81252,50
22024,9318,15
22025,98782,0
22026,82312,75
22027,86635,14
22028,82326,38
22029,87141,126
22030,62256,332
22031,101266,1
22032,36375,289
22033,82042,22
22034,81851,345
22035,103825,3
22036,42065,107
22037,104596,0
22038,38186,80
22039,94108,0
22040,104312,8
22041,90972,0
22042,96850,0
22043,18600,5
22044,89771,0
22045,85274,0
22046,94001,9
22047,47515,41
22048,101280,0
22049,76625,19
22050,42093,459
22051,47296,469
22052,99657,0
22053,93672,0
22054,82613,0
22055,83676,0
22056,102942,6
22057,79044,10
22058,84877,3
22059,84253,0
22060,77227,1
22061,59443,310
22062,48050,0
22063,59272,68
22064,102520,0
22065,104897,0
22066,15891,0
22067,18934,339
22068,76476,46
22069,84714,69
22070,87999,0
22071,86759,0
22072,91748,5
22073,50899,397
22074,54929,34
22075,89048,12
22076,76760,328
22077,78602,42
22078,79764,0
22079,53610,71
22080,73787,479
22081,96206,0
22082,92662,1
22083,96805,0
22084,76780,279
22085,74063,75
22086,42256,189
22087,55258,0
22088,14268,0
22089,99221,0
22090,78397,277
22091,102512,0
22092,48801,59
22093,93981,0
22094,90387,9
22095,99494,0
22096,95618,0
22097,104632,0
22098,87279,263
22099,90401,43
22100,61817,0
22101,87574,47
22102,80374,10
22103,56572,483
22104,92038,0
22105,90409,13
22106,84852,0
22107,91900,0
22108,13360,0
22109,46590,431
22110,86964,110
22111,90373,6
22112,93056,0
22113,93520,2
22114,60945,299
22115,50148,192
22116,47473,67
22117,45364,27
22118,53025,44
22119,75115,407
22120,37320,31
22121,52544,52
22122,51197,389
22123,85139,33
22124,99643,0
22125,92333,15
22126,82343,14
22127,82627,152
22128,55956,374
22129,62979,23
22130,43735,179
22131,103417,0
22132,79173,167
22133,96645,0
22134,10812,0
22135,81100,0
22136,55697,359
22137,73807,50
22138,87712,16
22139,99997,0
22140,50606,79
22141,93860,0
22142,46835,67
22143,38479,7
22144,93385,1
22145,62008,31
22146,54088,352
22147,42827,4
22148,39379,12
22149,44194,41
22150,42208,265
22151,42228,50
22152,79165,420
22153,53422,460
22154,100149,9
22155,89951,81
22156,89962,11
22157,11585,337
22158,61516,110
22159,15784,0
22160,89031,8
22161,95649,0
22162,14564,376
22163,1103,177
22164,11748,462
22165,86798,0
22166,99947,1
22167,83502,178
22168,83803,2
22169,100717,0
22170,98622,0
22171,102354,0
22172,41474,478
22173,101786,1
22174,97868,0
22175,89366,16
22176,104140,0
22177,19795,265
22178,100450,1
22179,104444,1
22180,99376,0
22181,45535,153
22182,44790,55
22183,99196,0
22184,79328,223
22185,102202,0
22186,86939,3
22187,50921,22
22188,93987,0
22189,50449,114
22190,81409,363
22191,89197,0
22192,82354,14
22193,93877,0
22194,59598,350
22195,97151,0
22196,91599,0
22197,87265,25
22198,96344,0
22199,103367,0
22200,93357,0
22201,99052,0
22202,40602,178
22203,83623,2
22204,82053,462
22205,95908,11
22206,76482,3
22207,82773,20
22208,78723,266
22209,62129,178
22210,12446,392
22211,85108,1
22212,93959,34
22213,87819,25
22214,75143,0
22215,79781,198
22216,78698,273
22217,46705,262
22218,100436,0
22219,48806,62
22220,80239,69
22221,103530,1
22222,100723,0
22223,82759,99
22224,47774,104
22225,100104,0
22226,86039,81
22227,50159,216
22228,87861,25
22229,56144,14
22230,77978,448
22231,89037,13
22232,37002,376
22233,93360,0
22234,83966,27
22235,80366,2
22236,76001,0
22237,47870,37
22238,39564,417
22239,37300,42
22240,90561,2
22241,74814,238
22242,49107,49
22243,61809,81
22244,83786,0
22245,62911,404
22246,61359,488
22247,86539,0
22248,96217,0
22249,49439,141
22250,52845,28
22251,99696,0
22252,94015,0
22253,57342,23
22254,99767,0
22255,58993,143
22256,75140,384
22257,47006,328
22258,97131,0
22259,80959,73
22260,47746,398
22261,99781,0
22262,99660,3
22263,104317,0
22264,42515,72
22265,54620,249
22266,103994,0
22267,82911,22
22268,88736,0
22269,99370,6
22270,62880,257
22271,83496,46
22272,95188,0
22273,57919,28
22274,61494,2
22275,56119,46
22276,79027,27
22277,79339,243
22278,35039,0
22279,90859,5
22280,48359,173
22281,75590,5
22282,84424,16
22283,99356,6
22284,82475,22
22285,92378,24
22286,90069,59
22287,54212,0
22288,75866,12
22289,42073,9
22290,92932,0
22291,89920,66
22292,58096,170
22293,100110,0
22294,18622,3
22295,49273,33
22296,77508,10
22297,94153,12
22298,46435,156
22299,58043,420
22300,89034,0
22301,98512,0
22302,96698,0
22303,98788,0
22304,51498,24
22305,80073,139
22306,51917,0
22307,75250,4
22308,100011,0
22309,84987,7
22310,97556,0
22311,90345,5
22312,51796,217
22313,47777,68
22314,49276,0
22315,96231,0
22316,96234,3
22317,87974,8
22318,85760,6
22319,93689,0
22320,4959,94
22321,87850,12
22322,45524,134
22323,97252,0
22324,93090,4
22325,49577,295
22326,102953,0
22327,18605,245
22328,95891,8
22329,79637,15
22330,95759,0
22331,50615,2
22332,76901,455
22333,89194,1
22334,99373,4
22335,90660,12
22336,91751,4
22337,103108,0
22338,61378,1
22339,49152,431
22340,98619,0
22341,97584,1
22342,86483,2
22343,79024,136
22344,60037,396
22345,100844,0
22346,87085,53
22347,104011,0
22348,104281,53
22349,90848,18
22350,97126,0
22351,50300,132
22352,37134,3
22353,76302,58
22354,85901,97
22355,90094,22
22356,42650,458
22357,92336,24
22358,104472,0
22359,90221,0
22360,84101,51
22361,49971,499
22362,82489,116
22363,100132,0
22364,99795,0
22365,61693,0
22366,77981,0
22367,91273,14
22368,88258,361
22369,100231,0
22370,43249,26
22371,99069,2
22372,95461,0
22373,43586,194
22374,101305,1
22375,74364,400
22376,100093,0
22377,96510,0
22378,79162,231
22379,91425,0
22380,99232,1
22381,104126,1
22382,104784,0
22383,78754,468
22384,56147,121
22385,42537,212
22386,41499,71
22387,86646,0
22388,9476,296
22389,100416,0
22390,62405,0
22391,100433,0
22392,90817,90
22393,87262,39
22394,95798,0
22395,48975,257
22396,49872,81
22397,80501,125
22398,100543,0
22399,81139,0
22400,95022,0
22401,50294,291
22402,89788,7
22403,102180,0
22404,61674,44
22405,90837,0
22406,83974,57
22407,103381,0
22408,47462,0
22409,80968,0
22410,96411,0
22411,94845,0
22412,87088,2
22413,98785,1
22414,96088,0
22415,84289,1
22416,97418,2
22417,94693,0
22418,50761,235
22419,96971,0
22420,81564,403
22421,50885,257
22422,100726,0
22423,99083,0
22424,88474,32
22425,91585,0
22426,62118,186
22427,88339,0
22428,85451,3
22429,92468,29
22430,76617,61
22431,15461,190
22432,36105,172
22433,84725,129
22434,98650,0
22435,86050,152
22436,98431,0
22437,60456,19
22438,16656,301
22439,98580,8
22440,104483,104
22441,87074,0
22442,48210,165
22443,103409,143
22444,46843,361
22445,97846,0
22446,48944,263
22447,90851,71
22448,85178,71
22449,97854,0
22450,74392,2
22451,95961,1
22452,77351,23
22453,37328,451
22454,83828,0
22455,101004,0
22456,37604,333
22457,85479,85
22458,81578,9
22459,86795,1
22460,58684,0
22461,85459,6
22462,80813,4
22463,79151,12
22464,44163,243
22465,14398,314
22466,76766,62
22467,77531,8
22468,43125,277
22469,17683,0
22470,59758,273
22471,53751,297
22472,88916,10
22473,95773,3
22474,98144,12
22475,103817,21
22476,103552,1
22477,92772,17
22478,89180,14
22479,80228,299
22480,95196,0
22481,20262,124
22482,98318,0
22483,80664,44
22484,43592,413
22485,47909,19
22486,85454,1
22487,90862,0
22488,88244,46
22489,61342,96
22490,94912,0
22491,88311,17
22492,62872,132
22493,103392,0
22494,82188,55
22495,62582,219
22496,102059,0
22497,84258,33
22498,89636,34
22499,43741,15
22500,103693,0
22501,95466,0
22502,95753,2
22503,81862,270
22504,87729,75
22505,47884,21
22506,79314,352
22507,102984,0
22508,94260,0
22509,95281,0
22510,79772,286
22511,95160,1
22512,87403,5
22513,61972,33
22514,53163,177
22515,59421,348
22516,11571,41
22517,48688,476
22518,82025,0
22519,61806,64
22520,73644,67
22521,76777,421
22522,74254,0
22523,100861,0
22524,99682,0
22525,61980,4
22526,86053,1
22527,60934,0
22528,93835,0
22529,57812,412
22530,99958,0
22531,89526,18
22532,95607,0
22533,88438,1
22534,86376,4
22535,46002,51
22536,9926,25
22537,95787,1
22538,77269,45
22539,41204,15
22540,80672,4
22541,95815,0
22542,77514,0
22543,41364,0
22544,84846,8
22545,81387,20
22546,87698,9
22547,95936,0
22548,44284,37
22549,76614,15
22550,51045,127
22551,48199,6
22552,81997,305
22553,93225,2
22554,78591,24
22555,81699,49
22556,96372,0
22557,57632,183
22558,95745,1
22559,74229,218
22560,97708,0
22561,101932,0
22562,102928,0
22563,101910,0
22564,46722,63
22565,88446,11
22566,101609,0
22567,78290,121
22568,100532,0
22569,84427,469
22570,104320,25
22571,87982,11
22572,94409,16
22573,99955,0
22574,57947,46
22575,98335,0
22576,98186,0
22577,84888,1
22578,100380,0
22579,100588,0
22580,99066,0
22581,46742,30
22582,74842,0
22583,54482,286
22584,85285,310
22585,44022,259
22586,62720,469
22587,78110,0
22588,84703,2
22589,95326,0
22590,86784,19
22591,86514,19
22592,19044,0
22593,84005,73
22594,51357,189
22595,87394,68
22596,61544,357
22597,99218,0
22598,86497,392
22599,86174,304
22600,86624,119
22601,83060,370
22602,74991,16
22603,47150,128
22604,93832,0
22605,103988,17
22606,100852,0
22607,85147,48
22608,99519,0
22609,76487,3
22610,47200,0
22611,95182,2
22612,93222,0
22613,92907,0
22614,47321,211
22615,88739,54
22616,97587,0
22617,104174,3
22618,87417,423
22619,104703,0
22620,97896,0
22621,80807,16
22622,102371,0
22623,35503,392
22624,104334,0
22625,75278,108
22626,94856,2
22627,93087,0
22628,98321,9
22629,85904,3
22630,45839,436
22631,15005,427
22632,13180,323
22633,82039,0
22634,87566,81
22635,104891,0
22636,60014,0
22637,41935,43
22638,48798,44
22639,104168,0
22640,97581,0
22641,73790,0
22642,46559,206
22643,97705,1
22644,90249,2
22645,100875,0
22646,96496,0
22647,88924,106
22648,82897,149
22649,51644,87
22650,58957,73
22651,90263,0
22652,90674,0
22653,55354,268
22654,102208,0
22655,60167,231
22656,42816,39
22657,96502,0
22658,76598,41
22659,41331,21
22660,80465,38
22661,89170,2
22662,42811,262
22663,62074,21
22664,36547,93
22665,90230,43
22666,82431,210
22667,59247,192
22668,54941,16
22669,62563,113
22670,87682,6
22671,101005,0
22672,103536,0
22673,83930,19
22674,3787,339
22675,98735,0
22676,88104,2
22677,20116,316
22678,54761,1
22679,49229,385
22680,98299,0
22681,79897,188
22682,58831,28
22683,97706,0
22684,87052,315
22685,76471,18
22686,73591,100
22687,83927,0
22688,75262,346
22689,83047,129
22690,41326,168
22691,80628,77
22692,103840,0
22693,96955,0
22694,87204,29
22695,84979,245
22696,61933,242
22697,54300,364
22698,85156,0
22699,78392,65
22700,85170,28
22701,76907,485
22702,49690,22
22703,100361,0
22704,77821,98
22705,80482,69
22706,37149,189
22707,76297,0
22708,48917,0
22709,87817,94
22710,82009,39
22711,100389,0
22712,77931,0
22713,93650,0
22714,56862,23
22715,62684,454
22716,20063,308
22717,82583,94
22718,101449,0
22719,55841,38
22720,43421,387
22721,17101,0
22722,62712,0
22723,58949,119
22724,100974,0
22725,79618,205
22726,79444,5
22727,61975,19
22728,82133,110
22729,87544,0
22730,98302,0
22731,83469,24
22732,12700,89
22733,45066,87
22734,57872,366
22735,93816,0
22736,80234,164
22737,87533,0
22738,14131,0
22739,97877,14
22740,87980,2
22741,91262,24
22742,78274,38
22743,85294,16
22744,50002,141
22745,95577,0
22746,83196,13
22747,84976,0
22748,99939,0
22749,102940,0
22750,77343,65
22751,89921,8
22752,85890,1
22753,80330,87
22754,79447,10
22755,10056,76
22756,104599,3
22757,100254,0
22758,97112,0
22759,73197,44
22760,95492,12
22761,10039,4
22762,83041,76
22763,93473,1
22764,101275,0
22765,103092,0
22766,98139,0
22767,93653,1
22768,87707,44
22769,7204,264
22770,94415,0
22771,51153,62
22772,15743,240
22773,90362,0
22774,94553,2
22775,101570,0
22776,54803,340
22777,104124,2
22778,93355,0
22779,90829,0
22780,95020,12
22781,98012,20
22782,47291,224
22783,82760,2
22784,59126,118
22785,15003,26
22786,97402,0
22787,766,349
22788,44287,0
22789,91867,12
22790,102175,0
22791,94241,1
22792,45806,192
22793,45480,38
22794,12756,56
22795,61025,365
22796,82254,3
22797,51288,302
22798,89192,103
22799,98007,1
22800,103525,39
22801,103663,0
22802,82740,5
22803,4822,0
22804,75127,321
22805,94525,0
22806,92016,0
22807,91555,0
22808,41781,363
22809,100091,0
22810,98448,3
22811,39354,31
22812,79430,60
22813,91906,0
22814,91701,0
22815,73290,47
22816,49102,0
22817,98572,0
22818,76474,52
22819,43230,1
22820,44909,447
22821,97976,2
22822,55504,284
22823,94857,0
22824,51338,165
22825,53262,2
22826,75118,11
22827,93799,0
22828,73051,201
22829,81534,40
22830,85266,55
22831,98440,0
22832,76626,1
22833,99492,3
22834,80943,129
22835,84217,8
22836,78547,127
22837,95627,2
22838,39942,351
22839,85263,0
22840,37543,196
22841,61528,420
22842,88444,0
22843,76305,28
22844,59112,35
22845,41472,224
22846,78246,24
22847,85283,30
22848,77205,157
22849,61773,37
22850,78544,30
22851,62971,55
22852,91836,45
22853,82605,19
22854,53169,466
22855,80499,54
22856,83809,3
22857,93228,0
22858,91569,1
22859,49679,103
22860,86903,16
22861,90191,9
22862,77481,8
22863,84968,57
22864,84203,4
22865,60274,91
22866,16643,346
22867,79146,161
22868,59441,2
22869,6914,249
22870,89471,3
22871,1382,268
22872,82307,67
22873,95141,0
22874,81570,204
22875,82155,1
22876,77191,37
22877,7508,85
22878,101736,0
22879,74997,11
22880,83654,292
22881,50005,119
22882,94412,1
22883,104284,0
22884,90070,1
22885,78083,64
22886,98561,0
22887,85252,2
22888,61798,347
22889,100088,0
22890,100867,0
22891,87232,2
22892,94854,3
22893,78381,56
22894,99351,0
22895,102788,0
22896,18727,407
22897,77945,1
22898,89898,29
22899,75276,475
22900,83331,284
22901,51189,424
22902,79748,320
22903,47277,62
22904,98578,1
22905,74550,44
22906,101154,0
22907,16626,1
22908,76443,303
22909,95574,0
22910,104422,8
22911,40147,3
22912,46082,146
22913,79756,0
22914,79441,287
22915,97962,0
22916,101615,0
22917,94075,0
22918,94688,0
22919,86484,8
22920,104436,0
22921,15453,124
22922,59132,87
22923,50905,149
22924,90084,0
22925,99483,0
22926,73923,46
22927,98015,0
22928,86467,50
22929,90680,0
22930,104737,0
22931,104304,94
22932,98170,0
22933,95456,0
22934,81669,53
22935,93518,0
22936,53701,229
22937,93962,0
22938,53867,57
22939,82279,234
22940,104450,0
22941,53431,176
22942,48014,418
22943,79154,80
22944,89749,0
22945,91226,1
22946,51015,482
22947,97143,0
22948,103879,0
22949,84529,76
22950,47153,294
22951,89310,0
22952,86768,18
22953,54325,8
22954,42082,474
22955,89929,30
22956,82619,81
22957,56553,271
22958,16775,0
22959,97869,0
22960,17855,0
22961,84990,0
22962,85730,2
22963,76117,197
22964,82754,64
22965,97062,3
22966,85125,183
22967,58811,246
22968,60324,376
22969,73183,237
22970,13071,428
22971,50424,151
22972,73597,52
22973,80358,25
22974,77655,146
22975,81376,136
22976,90939,0
22977,84554,0
22978,93507,0
22979,40859,2
22980,48368,387
22981,88582,0
22982,86346,0
22983,48779,289
22984,87955,164
22985,90340,6
22986,103511,0
22987,37408,15
22988,97374,0
22989,86917,36
22990,104163,17
22991,87983,6
22992,48790,167
22993,97391,6
22994,60755,115
22995,86807,102
22996,86942,28
22997,88416,3
22998,98437,0
22999,76890,0
23000,83764,54
23001,89890,60
23002,57610,80
23003,43064,105
23004,13327,5
23005,80634,44
23006,103078,0
23007,90776,23
23008,103660,0
23009,81691,237
23010,93380,1
23011,92207,0
23012,92275,0
23013,101300,14
23014,88430,39
23015,79911,238
23016,94407,0
23017,97430,0
23018,90663,0
23019,83626,96
23020,39070,201
23021,84104,86
23022,78991,493
23023,85308,324
23024,51625,334
23025,87690,100
23026,48017,32
23027,103972,0
23028,101877,0
23029,91853,0
23030,57146,451
23031,47879,1
23032,51465,41
23033,59239,40
23034,87969,0
23035,99503,0
23036,37554,294
23037,37419,93
23038,52854,31
23039,83601,10
23040,93082,0
23041,47561,36
23042,101899,0
23043,80032,13
23044,99042,91
23045,89178,0
23046,98125,0
23047,85007,29
23048,98133,0
23049,42496,134
23050,76187,75
23051,82597,150
23052,102943,0
23053,93512,0
23054,57709,186
23055,44470,30
23056,89032,107
23057,16916,95
23058,81708,147
23059,44771,213
23060,79005,37
23061,102200,2
23062,101140,0
23063,48967,32
23064,75706,63
23065,51476,278
23066,89766,346
23067,50849,374
23068,93819,0
23069,88585,0
23070,95591,0
23071,83348,411
23072,48382,24
23073,94578,0
23074,102327,0
23075,88731,3
23076,76283,72
23077,81818,39
23078,91265,3
23079,102476,1
23080,94131,3
23081,102324,0
23082,49527,454
23083,50157,374
23084,92629,0
23085,84234,0
23086,101733,0
23087,74511,199
23088,15000,125
23089,75267,304
23090,18294,19
23091,92927,0
23092,99669,0
23093,89606,55
23094,101711,0
23095,82923,15
23096,74224,233
23097,103244,4
23098,90556,10
23099,55346,19
23100,100698,8
23101,89777,1
23102,98898,0
23103,87190,38
23104,88005,4
23105,80192,308
23106,92019,3
23107,104734,0
23108,82428,36
23109,96347,1
23110,89330,49
23111,54148,135
23112,86045,106
23113,81559,67
23114,94556,1
23115,93611,0
23116,77346,57
23117,91577,7
23118,48188,13
23119,93363,0
23120,81984,0
23121,80063,20
23122,81981,73
23123,89797,10
23124,51645,321
23125,93813,1
23126,100513,7
23127,83061,45
23128,91850,1
23129,81725,37
23130,76145,290
23131,92438,4
23132,41022,405
23133,86329,90
23134,59087,181
23135,89901,1
23136,60760,157
23137,94542,2
23138,89164,53
23139,92764,11
23140,94705,0
23141,90244,0
23142,95630,0
23143,103553,0
23144,97416,0
23145,79309,29
23146,100704,0
23147,83497,177
23148,2569,232
23149,90500,33
23150,8880,216
23151,46827,52
23152,15574,0
23153,100265,0
23154,79607,136
23155,78133,384
23156,96370,0
23157,89496,9
23158,60305,247
23159,39793,72
23160,50402,83
23161,48506,34
23162,57304,197
23163,53889,63
23164,46869,252
23165,40420,49
23166,104397,0
23167,50888,391
23168,35487,24
23169,62414,8
23170,101708,0
23171,81123,146
23172,95273,0
23173,101728,0
23174,96198,0
23175,86208,48
23176,43089,261
23177,49988,389
23178,3455,284
23179,15428,185
23180,49966,465
23181,83314,4
23182,43272,250
23183,89741,2
23184,84982,25
23185,89327,0
23186,94387,13
23187,50129,474
23188,85755,13
23189,50320,32
23190,86034,11
23191,89440,3
23192,93200,1
23193,91105,0
23194,81849,79
23195,49091,0
23196,96207,0
23197,87094,30
23198,98454,0
23199,55824,73
23200,94294,0
23201,86599,74
23202,47440,169
23203,94848,0
23204,83190,220
23205,95762,0
23206,84695,243
23207,78378,74
23208,84709,1
23209,755,365
23210,100673,0
23211,96077,0
23212,79419,240
23213,93521,0
23214,86177,285
23215,50753,21
23216,86194,0
23217,98479,0
23218,53138,29
23219,97377,0
23220,47730,229
23221,90694,13
23222,96499,0
23223,100541,12
23224,90219,40
23225,94826,0
23226,74345,0
23227,55965,24
23228,57180,374
23229,98327,2
23230,103812,1
23231,104577,0
23232,41126,166
23233,61638,52
23234,46101,68
23235,74207,380
23236,56589,30
23237,84054,52
23238,98901,0
23239,100085,0
23240,88866,43
23241,95172,0
23242,98589,31
23243,79762,0
