,hotel_id,no_of_comments
1866,45377,44
1867,40022,29
1868,18638,88
1869,94591,0
1870,94864,0
1871,45982,7
1872,82041,65
1873,80551,3
1874,39437,71
1875,96225,0
1876,76686,3
1877,44058,10
1878,95190,1
1879,84992,1
1880,95668,0
1881,78610,60
1882,86367,0
1883,94149,0
1884,104516,1
1885,101507,2
1886,101206,2
1887,6075,0
1888,6061,0
1889,101957,0
1890,104466,0
1891,15055,69
1892,73986,75
1893,56304,4
1894,59642,42
1895,59600,18
1896,49157,23
1897,11596,91
1898,81771,50
1899,96377,0
1900,79634,18
1901,95488,0
1902,80506,3
1903,91615,0
1904,82348,10
1905,97423,1
1906,95207,0
1907,96430,0
1908,4407,44
1909,101217,0
1910,100165,0
1911,103751,0
1912,95218,0
1913,79662,0
1914,38101,49
1915,74872,0
1916,88035,1
1917,90594,14
1918,97291,0
1919,89042,4
1920,523,0
1921,86657,0
1922,98039,1
1923,88772,4
1924,78900,11
1925,73961,2
1926,96200,1
1927,89354,11
1928,61839,45
1929,94602,0
1930,55263,6
1931,101642,0
1932,90867,7
1933,40163,30
1934,57654,12
1935,88178,0
1936,81133,0
1937,44955,34
1938,93857,0
1939,98365,0
1940,9683,0
1941,88156,0
1942,92968,0
1943,82362,9
1944,76782,25
1945,85211,6
1946,92223,1
1947,14588,94
1948,91143,11
1949,83220,13
1950,82643,27
1951,82649,0
1952,89081,3
1953,1423,92
1954,62463,0
1955,80694,77
1956,37319,93
1957,44224,82
1958,104640,0
1959,18489,82
1960,59156,22
1961,86859,2
1962,100888,0
1963,48243,38
1964,92051,2
1965,77555,47
1966,98666,0
1967,89683,38
1968,99988,0
1969,53604,56
1970,37173,25
1971,100143,0
1972,74889,43
1973,101470,0
1974,98014,0
1975,86508,22
1976,83386,5
1977,85169,13
1978,81009,82
1979,75913,83
1980,76537,28
1981,52428,99
1982,15913,39
1983,88783,1
1984,14619,0
1985,81158,0
1986,83394,91
1987,94892,0
1988,59178,89
1989,4390,74
1990,20005,38
1991,62286,2
1992,35699,71
1993,85906,0
1994,15522,30
1995,54231,98
1996,101794,0
1997,82508,26
1998,85360,0
1999,52414,6
2000,74720,48
2001,47315,99
2002,56768,13
2003,99386,0
2004,52296,42
2005,88614,4
2006,98627,1
2007,93283,0
2008,101192,0
2009,39395,38
2010,42860,76
2011,35862,38
2012,17550,25
2013,47782,0
2014,88929,20
2015,48696,79
2016,54979,49
2017,98790,0
2018,92380,5
2019,88769,9
2020,80106,0
2021,98180,0
2022,46311,22
2023,47633,7
2024,91728,0
2025,76526,1
2026,79361,47
2027,77246,5
2028,93879,1
2029,96253,1
2030,47039,2
2031,94765,4
2032,80421,24
2033,87543,1
2034,97139,0
2035,84744,6
2036,102986,0
2037,97007,1
2038,83982,53
2039,60326,11
2040,81293,60
2041,91168,4
2042,58838,42
2043,75311,4
2044,100137,0
2045,104612,0
2046,37949,75
2047,54684,61
2048,103878,0
2049,89393,3
2050,75007,85
2051,89365,0
2052,53041,41
2053,81622,33
2054,95969,0
2055,100452,0
2056,53154,35
2057,40168,2
2058,37637,17
2059,84758,38
2060,75187,26
2061,56155,65
2062,77274,18
2063,41198,29
2064,37198,20
2065,58405,20
2066,94276,0
2067,94470,0
2068,91660,6
2069,95789,0
2070,86710,10
2071,104300,2
2072,101802,0
2073,99662,0
2074,103740,0
2075,84131,0
2076,85307,0
2077,98194,0
2078,57806,8
2079,84322,8
2080,102553,0
2081,74850,0
2082,92664,0
2083,45841,39
2084,81420,0
2085,59462,16
2086,93418,2
2087,86392,5
2088,19502,49
2089,36408,46
2090,19406,21
2091,79184,86
2092,99977,0
2093,98503,0
2094,87093,12
2095,78731,26
2096,46921,91
2097,39994,6
2098,78613,37
2099,92093,0
2100,91441,1
2101,53300,34
2102,82483,50
2103,86958,35
2104,87714,8
2105,87278,5
2106,98925,0
2107,82767,1
2108,82632,18
2109,51376,1
2110,78135,91
2111,85931,24
2112,102716,0
2113,48704,25
2114,59440,4
2115,76973,3
2116,78174,37
2117,56627,5
2118,46755,78
2119,97150,2
2120,82809,0
2121,55286,1
2122,101771,0
2123,85605,82
2124,17125,41
2125,55387,13
2126,57066,58
2127,90856,0
2128,93559,0
2129,96568,2
2130,73955,12
2131,95831,0
2132,44207,97
2133,78734,14
2134,97876,0
2135,54068,22
2136,19389,16
2137,54228,44
2138,85630,27
2139,48828,2
2140,58880,8
2141,103422,0
2142,49090,71
2143,101791,0
2144,76498,8
2145,59057,32
2146,95359,0
2147,95786,0
2148,89815,0
2149,101805,0
2150,51663,6
2151,88468,1
2152,67,79
2153,81906,9
2154,85006,8
2155,75035,62
2156,61825,86
2157,102089,0
2158,54993,34
2159,12344,60
2160,17260,7
2161,101501,0
2162,104336,0
2163,55705,71
2164,86381,12
2165,96582,0
2166,54515,60
2167,103436,0
2168,49278,31
2169,54681,5
2170,40624,55
2171,81856,22
2172,93269,6
2173,97862,0
2174,86378,0
2175,96295,0
2176,55592,57
2177,27270,44
2178,83805,5
2179,90878,0
2180,100410,0
2181,80700,22
2182,95508,0
2183,94180,2
2184,103588,0
2185,101816,0
2186,18453,0
2187,86353,0
2188,62123,24
2189,44041,3
2190,44210,11
2191,35522,34
2192,45855,16
2193,85937,8
2194,79341,15
2195,86983,5
2196,87115,3
2197,45234,13
2198,76633,82
2199,73925,97
2200,43111,13
2201,36985,20
2202,58808,10
2203,19500,76
2204,103260,0
2205,83980,15
2206,84545,20
2207,79899,2
2208,60923,73
2209,3485,4
2210,90274,1
2211,81865,11
2212,85724,10
2213,86801,1
2214,15770,92
2215,102045,0
2216,79941,69
2217,43752,1
2218,103572,0
2219,79308,14
2220,90390,0
2221,73464,18
2222,48171,10
2223,85437,6
2224,54471,64
2225,92502,2
2226,74420,30
2227,85915,0
2228,37899,0
2229,61983,74
2230,75604,0
2231,90809,0
2232,18923,26
2233,104469,0
2234,100872,0
2235,14083,0
2236,74417,20
2237,57593,97
2238,13399,26
2239,37435,50
2240,90224,1
2241,85608,14
2242,90679,0
2243,96397,2
2244,89346,4
2245,104427,0
2246,87839,0
2247,81859,55
2248,94760,0
2249,7842,49
2250,46098,50
2251,101907,0
2252,96493,0
2253,104278,0
2254,100827,0
2255,48061,13
2256,41311,61
2257,85763,25
2258,103732,0
2259,75126,59
2260,45673,97
2261,94296,4
2262,78999,67
2263,38023,68
2264,50758,2
2265,48528,0
2266,88885,3
2267,62554,41
2268,81246,10
2269,62706,3
2270,93506,0
2271,18116,11
2272,62883,34
2273,92797,0
2274,96982,0
2275,95306,0
2276,97272,0
2277,84984,1
2278,93810,0
2279,99668,4
2280,2585,0
2281,98470,1
2282,63001,34
2283,93495,0
2284,85589,23
2285,36403,92
2286,83938,15
2287,92159,0
2288,75129,39
2289,87704,11
2290,55984,36
2291,90840,3
2292,103997,0
2293,103696,0
2294,98889,0
2295,92035,0
2296,46123,4
2297,91146,1
2298,61083,76
2299,75905,11
2300,40293,89
2301,74831,4
2302,79353,22
2303,89473,9
2304,59134,0
2305,17854,39
2306,13385,56
2307,92322,0
2308,85122,0
2309,52724,75
2310,76496,18
2311,14704,46
2312,58248,28
2313,16645,26
2314,82180,3
2315,15759,35
2316,96369,0
2317,101446,0
2318,61536,47
2319,86047,0
2320,46165,59
2321,98799,0
2322,6320,97
2323,52969,41
2324,2911,81
2325,95486,2
2326,43893,72
2327,14274,84
2328,3184,84
2329,45105,13
2330,47898,5
2331,99491,0
2332,79629,21
2333,93070,0
2334,82779,25
2335,103873,0
2336,100574,0
2337,82931,1
2338,80529,15
2339,47043,47
2340,90530,0
2341,91695,12
2342,92949,0
2343,74704,5
2344,96099,0
2345,86320,14
2346,44599,30
2347,88913,2
2348,95036,0
2349,56923,82
2350,82315,40
2351,55821,61
2352,45988,0
2353,44897,31
2354,80650,3
2355,49670,29
2356,57362,78
2357,4973,0
2358,97300,0
2359,80802,11
2360,96974,0
2361,79775,11
2362,57030,36
2363,80222,37
2364,97269,2
2365,91596,1
2366,89509,15
2367,37008,84
2368,7535,0
2369,97843,0
2370,84123,0
2371,44787,57
2372,8722,25
2373,47926,0
2374,90232,0
2375,95331,0
2376,81415,26
2377,85895,2
2378,89186,5
2379,73067,4
2380,100281,0
2381,103710,0
2382,101744,0
2383,103229,0
2384,86809,1
2385,43997,3
2386,95143,0
2387,54949,19
2388,46250,49
2389,92350,0
2390,50280,68
2391,5763,0
2392,94873,0
2393,60470,6
2394,54783,2
2395,97244,2
2396,2028,1
2397,81423,61
2398,79176,0
2399,87223,23
2400,99522,0
2401,52873,52
2402,55402,44
2403,9777,89
2404,103434,0
2405,96996,0
2406,97261,1
2407,88874,1
2408,94271,0
2409,95596,0
2410,58093,2
2411,18299,9
2412,102945,3
2413,61803,7
2414,75593,59
2415,93219,0
2416,41477,64
2417,18760,39
2418,48185,7
2419,15011,8
2420,53011,59
2421,46385,0
2422,91560,2
2423,6624,3
2424,94445,0
2425,94884,0
2426,102683,0
2427,84835,30
2428,61997,72
2429,53039,24
2430,54797,61
2431,3350,68
2432,88587,14
2433,97396,0
2434,96811,0
2435,50162,47
2436,83797,23
2437,78743,8
2438,100118,0
2439,80512,17
2440,86064,23
2441,95776,0
2442,87096,5
2443,101322,0
2444,42703,16
2445,99505,0
2446,89023,0
2447,79623,23
2448,78549,50
2449,82343,8
2450,82627,10
2451,55956,47
2452,62979,9
2453,43735,19
2454,103417,0
2455,79173,54
2456,96645,0
2457,10812,0
2458,81100,0
2459,55081,33
2460,55697,83
2461,73807,8
2462,87712,10
2463,99997,0
2464,50606,19
2465,93860,0
2466,46835,23
2467,38479,1
2468,93385,1
2469,62008,4
2470,54088,53
2471,42827,2
2472,39379,0
2473,44194,15
2474,42208,68
2475,42228,9
2476,79165,37
2477,53422,67
2478,100149,0
2479,89951,7
2480,89962,4
2481,11585,65
2482,78903,88
2483,61516,37
2484,15784,0
2485,89031,1
2486,95649,0
2487,14564,62
2488,1103,30
2489,625,64
2490,11748,44
2491,86798,0
2492,99947,0
2493,46441,58
2494,83502,28
2495,83803,1
2496,100717,0
2497,788,87
2498,98622,0
2499,102354,0
2500,41474,83
2501,101786,1
2502,97868,0
2503,89366,10
2504,104140,0
2505,19795,34
2506,100450,1
2507,104444,0
2508,99376,0
2509,45535,42
2510,44790,1
2511,99196,0
2512,79328,11
2513,102202,0
2514,86939,2
2515,50921,2
2516,52862,53
2517,93987,0
2518,50449,18
2519,81409,19
2520,89197,0
2521,82354,3
2522,93877,0
2523,97151,0
2524,91599,0
2525,87265,5
2526,96344,0
2527,36856,95
2528,103367,0
2529,93357,0
2530,99052,0
2531,40602,17
2532,83623,2
2533,82053,7
2534,56738,76
2535,95908,2
2536,76482,2
2537,82773,5
2538,78723,50
2539,62129,16
2540,12446,84
2541,85108,0
2542,93959,3
2543,87819,19
2544,75143,0
2545,79781,39
2546,78698,42
2547,46705,75
2548,45974,38
2549,100436,0
2550,48806,4
2551,80239,41
2552,103530,0
2553,100723,0
2554,82759,65
2555,47774,11
2556,100104,0
2557,86039,22
2558,50159,11
2559,87861,5
2560,76186,40
2561,58394,82
2562,56144,1
2563,77978,48
2564,89037,6
2565,37002,51
2566,93360,0
2567,77432,65
2568,83966,5
2569,80366,0
2570,76001,0
2571,9161,94
2572,47870,11
2573,37300,2
2574,90561,0
2575,74814,15
2576,49107,6
2577,61809,21
2578,83786,0
2579,61359,91
2580,42678,57
2581,86539,0
2582,96217,0
2583,49439,17
2584,52845,8
2585,48047,2
2586,45091,66
2587,95210,0
2588,60332,69
2589,77362,0
2590,101896,0
2591,100737,0
2592,94130,0
2593,83389,4
2594,90986,6
2595,1390,0
2596,93534,0
2597,99944,0
2598,101755,2
2599,50156,34
2600,59843,51
2601,100135,0
2602,73613,19
2603,80788,9
2604,16631,10
2605,102056,0
2606,61364,4
2607,79502,0
2608,84129,2
2609,103842,1
2610,79055,40
2611,35489,11
2612,20270,18
2613,15185,16
2614,51470,35
2615,47310,1
2616,82166,0
2617,9912,44
2618,35208,30
2619,93658,0
2620,12311,20
2621,47172,76
2622,74853,30
2623,91723,0
2624,92007,19
2625,101007,0
2626,79910,16
2627,91304,0
2628,98172,0
2629,84849,0
2630,74701,2
2631,40290,9
2632,96985,1
2633,89481,0
2634,75469,28
2635,86770,0
2636,95061,0
2637,94749,0
2638,80242,70
2639,101294,0
2640,91110,0
2641,95790,0
2642,80065,22
2643,89349,3
2644,99398,0
2645,55261,90
2646,80799,4
2647,48348,2
2648,102534,0
2649,82163,28
2650,86058,2
2651,95444,0
2652,75700,9
2653,101035,2
2654,53717,10
2655,98796,0
2656,103268,1
2657,62253,0
2658,98909,0
2659,100703,2
2660,98881,0
2661,99792,0
2662,44188,32
2663,59761,5
2664,98771,0
2665,91003,0
2666,94440,0
2667,55095,19
2668,14544,6
2669,90522,2
2670,88477,5
2671,56448,56
2672,86621,49
2673,95621,0
2674,87428,19
2675,75565,34
2676,98903,0
2677,44489,11
2678,88168,3
2679,60917,45
2680,62731,52
2681,103094,0
2682,81972,15
2683,61522,46
2684,87681,3
2685,87386,0
2686,81294,39
2687,90125,0
2688,92651,0
2689,85780,16
2690,96670,0
2691,976,16
2692,99353,0
2693,2287,0
2694,61834,6
2695,100273,0
2696,85473,20
2697,103682,0
2698,97553,0
2699,74378,21
2700,96248,0
2701,18304,19
2702,44804,52
2703,104132,0
2704,11436,49
2705,50151,87
2706,81114,0
2707,84267,9
2708,100107,0
2709,104784,0
2710,78754,31
2711,56147,13
2712,42537,45
2713,41499,27
2714,86646,0
2715,9476,38
2716,100416,0
2717,62405,0
2718,19033,65
2719,100433,0
2720,90817,11
2721,87262,4
2722,95798,0
2723,77252,75
2724,6506,94
2725,4987,80
2726,50286,81
2727,48975,61
2728,49872,15
2729,80501,26
2730,100543,0
2731,81139,0
2732,95022,0
2733,50294,56
2734,89788,1
2735,102180,0
2736,61674,17
2737,90837,0
2738,83974,12
2739,103381,0
2740,18920,79
2741,47462,0
2742,80968,0
2743,45935,81
2744,96411,0
2745,94845,0
2746,87088,2
2747,98785,1
2748,96088,0
2749,84289,0
2750,97418,1
2751,94693,0
2752,3187,53
2753,50761,38
2754,96971,0
2755,81564,67
2756,50885,9
2757,100726,0
2758,99083,0
2759,88474,8
2760,91585,0
2761,62118,35
2762,88339,0
2763,85451,0
2764,92468,1
2765,76617,20
2766,15461,43
2767,36105,24
2768,84725,89
2769,98650,0
2770,86050,21
2771,98431,0
2772,60456,5
2773,16656,31
2774,98580,0
2775,104483,1
2776,87074,0
2777,48210,15
2778,103409,9
2779,46843,49
2780,97846,0
2781,48944,52
2782,90851,1
2783,85178,11
2784,97854,0
2785,74392,0
2786,95961,0
2787,77351,10
2788,37328,56
2789,83828,0
2790,101004,0
2791,37604,38
2792,85479,10
2793,81578,5
2794,86795,0
2795,58684,0
2796,85459,1
2797,80813,4
2798,79151,4
2799,44163,92
2800,14398,70
2801,76766,8
2802,77531,2
2803,43125,22
2804,17683,0
2805,37449,93
2806,59758,33
2807,53751,61
2808,88916,1
2809,42512,90
2810,95773,0
2811,98144,1
2812,103817,2
2813,103552,1
2814,92772,2
2815,8300,97
2816,89180,5
2817,80228,71
2818,95196,0
2819,20262,25
2820,98318,0
2821,80664,4
2822,43592,57
2823,47909,4
2824,85454,0
2825,90862,0
2826,88244,6
2827,61342,58
2828,94912,0
2829,88311,11
2830,62872,40
2831,103392,0
2832,82188,14
2833,62582,41
2834,102059,0
2835,84258,7
2836,89636,2
2837,43741,10
2838,103693,0
2839,95466,0
2840,95753,1
2841,81862,71
2842,87729,7
2843,47884,5
2844,79314,50
2845,102984,0
2846,94260,0
2847,95281,0
2848,79772,77
2849,95160,0
2850,87403,0
2851,61972,5
2852,53163,16
2853,59421,52
2854,82174,0
2855,92361,1
2856,42236,62
2857,55669,0
2858,93531,13
2859,61249,18
2860,60172,34
2861,96085,0
2862,93697,0
2863,76968,0
2864,84416,17
2865,87234,0
2866,97432,1
2867,45552,68
2868,17123,52
2869,52550,68
2870,55655,26
2871,53008,42
2872,85929,0
2873,57621,2
2874,91132,0
2875,95351,0
2876,89172,1
2877,47721,11
2878,39798,1
2879,90370,4
2880,77224,19
2881,48511,26
2882,90983,0
2883,77826,5
2884,47161,55
2885,42371,49
2886,40571,27
2887,104430,0
2888,98442,0
2889,100079,0
2890,89495,3
2891,83853,4
2892,85448,1
2893,75154,66
2894,50623,36
2895,74395,67
2896,60973,76
2897,96361,0
2898,89799,2
2899,75306,3
2900,96524,0
2901,76937,71
2902,82011,1
2903,8306,0
2904,85743,3
2905,84683,11
2906,75455,78
2907,87532,3
2908,39677,49
2909,93644,0
2910,36538,0
2911,89785,5
2912,89335,2
2913,92201,6
2914,79052,9
2915,100855,0
2916,92195,0
2917,88145,0
2918,103243,0
2919,94119,0
2920,102790,0
2921,87844,5
2922,94420,0
2923,14246,29
2924,56299,67
2925,92032,1
2926,43119,20
2927,75466,34
2928,91914,0
2929,45665,98
2930,48936,1
2931,88421,43
2932,92960,0
2933,81263,13
2934,94285,0
2935,93700,0
2936,96358,0
2937,75281,89
2938,99328,0
2939,101297,0
2940,57770,19
2941,5437,59
2942,83513,14
2943,78138,0
2944,47760,21
2945,81879,0
2946,58400,89
2947,76206,17
2948,3024,0
2949,14561,26
2950,81716,50
2951,74372,11
2952,96960,0
2953,85923,7
2954,92946,1
2955,73053,99
2956,62855,38
2957,42813,91
2958,89945,9
2959,80678,21
2960,83662,5
2961,91312,12
2962,19646,20
2963,46151,62
2964,75438,22
2965,83704,5
2966,101595,0
2967,96631,0
2968,99359,0
2969,77556,45
2970,81122,32
2971,6202,17
2972,101032,0
2973,55236,89
2974,84537,7
2975,90865,2
2976,94555,0
2977,77078,45
2978,97109,0
2979,92308,0
2980,95905,0
2981,101454,0
2982,101457,0
2983,94887,0
2984,100883,0
2985,87524,3
2986,75888,0
2987,83063,22
2988,92631,0
2989,89470,8
2990,13526,3
2991,53742,4
2992,60630,58
2993,101167,0
2994,40889,69
2995,97725,0
2996,80335,3
2997,85572,42
2998,80976,7
2999,79615,0
3000,93849,0
3001,501,0
3002,78287,24
3003,53149,4
3004,80082,53
3005,100124,0
3006,75286,0
3007,96330,0
3008,99511,0
3009,96226,0
3010,52406,72
3011,78867,30
3012,77995,31
3013,90398,0
3014,90114,2
3015,46736,16
3016,55835,7
3017,88154,5
3018,93815,0
3019,40315,58
3020,87113,5
3021,76192,15
3022,75742,10
3023,92215,0
3024,102053,0
3025,98484,0
3026,17272,91
3027,53731,4
3028,46587,81
3029,48514,0
3030,58234,57
3031,96532,0
3032,47487,32
3033,77553,80
3034,61643,81
3035,80104,3
3036,2453,95
3037,88452,7
3038,16985,36
3039,51931,32
3040,101617,0
3041,95174,0
3042,82003,0
3043,86787,1
3044,89374,0
3045,46264,55
3046,73967,31
3047,74541,28
3048,46874,11
3049,91436,8
3050,5589,74
3051,10078,76
3052,27276,18
3053,48221,16
3054,47901,20
3055,86677,21
3056,87673,0
3057,93247,0
3058,90713,0
3059,75767,6
3060,93680,0
3061,85614,20
3062,57607,56
3063,58954,35
3064,82925,12
3065,95323,0
3066,50311,20
3067,97576,0
3068,74116,34
3069,45797,21
3070,14845,49
3071,78141,10
3072,103845,0
3073,18147,13
3074,86660,34
3075,55379,12
3076,94423,0
3077,88584,1
3078,74080,25
3079,57944,20
3080,83679,51
3081,82790,5
3082,48072,5
3083,85175,10
3084,103091,0
3085,86503,79
3086,80689,12
3087,57795,13
3088,59286,53
3089,59744,99
3090,49563,48
3091,58709,9
3092,54772,69
3093,79474,1
3094,13987,0
3095,75137,1
3096,104303,1
3097,50474,24
3098,9619,8
3099,13551,90
3100,50443,36
3101,45389,0
3102,75880,73
3103,46891,4
3104,3910,0
3105,61651,39
3106,82298,17
3107,81398,2
3108,54651,33
3109,100706,0
3110,92924,1
3111,51515,29
3112,59255,21
3113,13332,54
3114,95916,0
3115,98743,0
3116,96681,0
3117,17562,0
3118,104289,0
3119,11397,54
3120,91731,0
3121,83991,34
3122,92347,0
3123,95635,0
3124,51200,17
3125,37725,60
3126,100256,2
3127,88927,5
3128,99516,0
3129,48064,35
3130,90207,0
3131,100397,1
3132,83814,23
3133,56884,3
3134,101716,0
3135,86525,4
3136,82329,10
3137,40599,56
3138,90533,8
3139,74094,0
3140,46424,40
3141,54645,84
3142,60003,4
3143,86674,0
3144,90415,3
3145,90072,3
3146,35365,28
3147,57469,17
3148,15469,5
3149,46849,39
3150,11096,50
3151,60484,75
3152,100695,0
3153,39685,98
3154,90702,12
3155,47583,8
3156,48972,78
3157,58861,35
3158,85462,1
3159,44936,42
3160,48075,0
3161,47735,88
3162,82000,41
3163,100408,0
3164,79069,10
3165,97081,0
3166,84970,65
3167,46863,7
3168,84711,5
3169,59888,84
3170,83811,0
3171,100734,0
3172,49220,47
3173,58259,22
3174,46233,44
3175,38799,50
3176,96988,0
3177,75745,19
3178,101184,0
3179,80526,6
3180,93059,4
3181,6461,87
3182,94254,0
3183,90831,0
3184,101882,0
3185,89045,0
3186,88137,2
3187,88615,0
3188,73931,83
3189,77972,0
3190,90089,9
3191,97275,0
3192,91287,6
3193,80062,5
3194,41176,20
3195,95638,0
3196,60051,31
3197,94125,0
3198,73315,79
3199,98197,0
3200,103856,0
3201,55725,58
3202,80225,13
3203,50013,69
3204,92499,0
3205,99058,0
3206,76167,36
3207,73599,85
3208,17877,64
3209,99072,0
3210,93967,0
3211,89504,0
3212,96833,0
3213,79927,2
3214,83648,9
3215,827,96
3216,83223,0
3217,78864,67
3218,55244,80
3219,92052,0
3220,90975,4
3221,88460,0
3222,99508,0
3223,102357,0
3224,95348,0
3225,95919,0
3226,84731,26
3227,44475,15
3228,90210,9
3229,39854,67
3230,85136,11
3231,78574,34
3232,103448,0
3233,85788,9
3234,75576,69
3235,92910,0
3236,60307,35
3237,99044,0
3238,16054,26
3239,98293,0
3240,80388,90
3241,89948,26
3242,41024,64
3243,101879,0
3244,101620,0
3245,84998,17
3246,82135,2
3247,101769,1
3248,59131,66
3249,79207,12
3250,102368,0
3251,90359,7
3252,84399,0
3253,3541,28
3254,85203,0
3255,58695,4
3256,74381,39
3257,89644,7
3258,50910,45
3259,58113,26
3260,14710,26
3261,46427,5
3262,97885,0
3263,92145,0
3264,48376,56
3265,12463,27
3266,91290,0
3267,94462,0
3268,97289,0
3269,62422,50
3270,89937,0
3271,90235,1
3272,94881,0
3273,95784,1
3274,5547,46
3275,76667,3
3276,48196,0
3277,38366,0
3278,94583,1
3279,57787,45
3280,89782,0
3281,1713,44
3282,79016,21
3283,83963,12
3284,76788,5
3285,76915,0
3286,80363,20
3287,81252,2
3288,9318,4
3289,55092,96
3290,98782,0
3291,82312,23
3292,86635,1
3293,82326,7
3294,87141,80
3295,62256,40
3296,101266,0
3297,36375,60
3298,82042,4
3299,81851,41
3300,103825,0
3301,42065,17
3302,104596,0
3303,38186,10
3304,94108,0
3305,104312,0
3306,90972,0
3307,96850,0
3308,18600,1
3309,89771,0
3310,85274,0
3311,94001,0
3312,47515,15
3313,101280,0
3314,76625,1
3315,42093,65
3316,4250,90
3317,47296,69
3318,99657,0
3319,93672,0
3320,82613,0
3321,83676,0
3322,102942,3
3323,79044,2
3324,84877,0
3325,84253,0
3326,77227,0
3327,59443,57
3328,48050,0
3329,59272,22
3330,102520,0
3331,104897,0
3332,15891,0
3333,41955,94
3334,18934,53
3335,76476,10
3336,84714,7
3337,87999,0
3338,86759,0
3339,91748,0
3340,50899,96
3341,54929,6
3342,89048,11
3343,45946,29
3344,76760,44
3345,78602,15
3346,59871,47
3347,79764,0
3348,53610,9
3349,73787,33
3350,96206,0
3351,58833,30
3352,92662,0
3353,96805,0
3354,14856,98
3355,76780,48
3356,74063,9
3357,38327,81
3358,42256,49
3359,55258,0
3360,14268,0
3361,99221,0
3362,78397,41
3363,102512,0
3364,48801,5
3365,93981,0
3366,56892,39
3367,90387,4
3368,99494,0
3369,95618,0
3370,104632,0
3371,87279,43
3372,90401,5
3373,45220,39
3374,61817,0
3375,87574,3
3376,80374,2
3377,92038,0
3378,54344,55
3379,90409,0
3380,84852,0
3381,10533,71
3382,91900,0
3383,13360,0
3384,46590,23
3385,86964,57
3386,47051,46
3387,90373,3
3388,93056,0
3389,93520,0
3390,60945,39
3391,50148,33
3392,50134,64
3393,47473,20
3394,45364,3
3395,53025,6
3396,75115,52
3397,37320,9
3398,52544,4
3399,51197,77
3400,85139,4
3401,99643,0
3402,515,91
3403,92333,3
3404,11571,11
3405,48688,94
3406,82025,0
3407,61806,23
3408,73644,5
3409,76777,23
3410,4090,29
3411,74254,0
3412,100861,0
3413,99682,0
3414,61980,1
3415,86053,1
3416,60934,0
3417,93835,0
